id_venta,id_producto,cantidad,importe
929,269,1,1453
929,272,2,3128
929,275,3,5025
929,278,4,7144
929,281,5,9485
930,274,2,3276
930,277,3,5247
930,280,4,7440
930,283,5,9855
931,279,3,5469
931,282,4,7736
931,285,5,10225
932,284,4,8032
932,287,5,10595
933,289,5,10965
933,292,1,2304
933,295,2,4830
933,298,3,7578
933,301,4,10548
934,294,1,2378
934,297,2,4978
934,300,3,7800
934,303,4,10844
935,299,2,5126
935,302,3,8022
935,305,4,11140
936,304,3,8244
936,307,4,11436
937,309,4,11732
937,312,5,15220
937,315,1,3155
937,318,2,6532
937,121,3,14931
938,314,5,15590
938,317,1,3229
938,320,2,6680
938,123,3,1653
939,319,1,3303
939,122,2,1028
939,125,3,1875
940,124,2,1176
940,127,3,2097
941,129,3,2319
941,132,4,3536
941,135,5,4975
941,138,1,1106
941,141,2,2434
942,134,4,3832
942,137,5,5345
942,140,1,1180
942,143,2,2582
943,139,5,5715
943,142,1,1254
943,145,2,2730
944,144,1,1328
944,147,2,2878
945,149,2,3026
945,152,3,4872
945,155,4,6940
945,158,5,9230
945,161,1,1957
946,154,3,5094
946,157,4,7236
946,160,5,9600
946,163,1,2031
947,159,4,7532
947,162,5,9970
947,165,1,2105
948,164,5,10340
948,167,1,2179
949,169,1,2253
949,172,2,4728
949,175,3,7425
949,178,4,10344
949,181,5,13485
950,174,2,4876
950,177,3,7647
950,180,4,10640
950,183,5,13855
951,179,3,7869
951,182,4,10936
951,185,5,14225
952,184,4,11232
952,187,5,14595
953,189,5,14965
953,192,1,3104
953,195,2,6430
953,198,3,9978
953,201,4,13748
954,194,1,3178
954,197,2,6578
954,200,3,10200
954,203,4,14044
955,199,2,6726
955,202,3,10422
955,205,4,14340
956,204,3,10644
956,207,4,14636
957,209,4,14932
957,212,5,19220
957,215,1,3955
957,218,2,8132
957,221,3,12531
958,214,5,19590
958,217,1,4029
958,220,2,8280
958,223,3,12753
959,219,1,4103
959,222,2,8428
959,225,3,12975
960,224,2,8576
960,227,3,13197
961,229,3,13419
961,232,4,18336
961,235,5,23475
961,238,1,4806
961,241,2,9834
962,234,4,18632
962,237,5,23845
962,240,1,4880
962,243,2,9982
963,239,5,24215
963,242,1,4954
963,245,2,1130
964,244,1,528
964,247,2,1278
965,249,2,1426
965,252,3,2472
965,255,4,3740
965,258,5,5230
965,261,1,1157
966,254,3,2694
966,257,4,4036
966,260,5,5600
966,263,1,1231
967,259,4,4332
967,262,5,5970
967,265,1,1305
968,264,5,6340
968,267,1,1379
969,269,1,1453
969,272,2,3128
969,275,3,5025
969,278,4,7144
969,281,5,9485
970,274,2,3276
970,277,3,5247
970,280,4,7440
970,283,5,9855
971,279,3,5469
971,282,4,7736
971,285,5,10225
972,284,4,8032
972,287,5,10595
973,289,5,10965
973,292,1,2304
973,295,2,4830
973,298,3,7578
973,301,4,10548
974,294,1,2378
974,297,2,4978
974,300,3,7800
974,303,4,10844
975,299,2,5126
975,302,3,8022
975,305,4,11140
976,304,3,8244
976,307,4,11436
977,309,4,11732
977,312,5,15220
977,315,1,3155
977,318,2,6532
977,121,3,14931
978,314,5,15590
978,317,1,3229
978,320,2,6680
978,123,3,1653
979,319,1,3303
979,122,2,1028
979,125,3,1875
980,124,2,1176
980,127,3,2097
981,129,3,2319
981,132,4,3536
981,135,5,4975
981,138,1,1106
981,141,2,2434
982,134,4,3832
982,137,5,5345
982,140,1,1180
982,143,2,2582
983,139,5,5715
983,142,1,1254
983,145,2,2730
984,144,1,1328
984,147,2,2878
985,149,2,3026
985,152,3,4872
985,155,4,6940
985,158,5,9230
985,161,1,1957
986,154,3,5094
986,157,4,7236
986,160,5,9600
986,163,1,2031
987,159,4,7532
987,162,5,9970
987,165,1,2105
988,164,5,10340
988,167,1,2179
989,169,1,2253
989,172,2,4728
989,175,3,7425
989,178,4,10344
989,181,5,13485
990,174,2,4876
990,177,3,7647
990,180,4,10640
990,183,5,13855
991,179,3,7869
991,182,4,10936
991,185,5,14225
992,184,4,11232
992,187,5,14595
993,189,5,14965
993,192,1,3104
993,195,2,6430
993,198,3,9978
993,201,4,13748
994,194,1,3178
994,197,2,6578
994,200,3,10200
994,203,4,14044
995,199,2,6726
995,202,3,10422
995,205,4,14340
996,204,3,10644
996,207,4,14636
997,209,4,14932
997,212,5,19220
997,215,1,3955
997,218,2,8132
997,221,3,12531
998,214,5,19590
998,217,1,4029
998,220,2,8280
998,223,3,12753
999,219,1,4103
999,222,2,8428
999,225,3,12975
1000,224,2,8576
1000,227,3,13197
1001,229,3,13419
1001,232,4,18336
1001,235,5,23475
1001,238,1,4806
1001,241,2,9834
1002,234,4,18632
1002,237,5,23845
1002,240,1,4880
1002,243,2,9982
1003,239,5,24215
1003,242,1,4954
1003,245,2,1130
1004,244,1,528
1004,247,2,1278
1005,249,2,1426
1005,252,3,2472
1005,255,4,3740
1005,258,5,5230
1005,261,1,1157
1006,254,3,2694
1006,257,4,4036
1006,260,5,5600
1006,263,1,1231
1007,259,4,4332
1007,262,5,5970
1007,265,1,1305
1008,264,5,6340
1008,267,1,1379
1009,269,1,1453
1009,272,2,3128
1009,275,3,5025
1009,278,4,7144
1009,281,5,9485
1010,274,2,3276
1010,277,3,5247
1010,280,4,7440
1010,283,5,9855
1011,279,3,5469
1011,282,4,7736
1011,285,5,10225
1012,284,4,8032
1012,287,5,10595
1013,289,5,10965
1013,292,1,2304
1013,295,2,4830
1013,298,3,7578
1013,301,4,10548
1014,294,1,2378
1014,297,2,4978
1014,300,3,7800
1014,303,4,10844
1015,299,2,5126
1015,302,3,8022
1015,305,4,11140
1016,304,3,8244
1016,307,4,11436
1017,309,4,11732
1017,312,5,15220
1017,315,1,3155
1017,318,2,6532
1017,121,3,14931
1018,314,5,15590
1018,317,1,3229
1018,320,2,6680
1018,123,3,1653
1019,319,1,3303
1019,122,2,1028
1019,125,3,1875
1020,124,2,1176
1020,127,3,2097
1021,129,3,2319
1021,132,4,3536
1021,135,5,4975
1021,138,1,1106
1021,141,2,2434
1022,134,4,3832
1022,137,5,5345
1022,140,1,1180
1022,143,2,2582
1023,139,5,5715
1023,142,1,1254
1023,145,2,2730
1024,144,1,1328
1024,147,2,2878
1025,149,2,3026
1025,152,3,4872
1025,155,4,6940
1025,158,5,9230
1025,161,1,1957
1026,154,3,5094
1026,157,4,7236
1026,160,5,9600
1026,163,1,2031
1027,159,4,7532
1027,162,5,9970
1027,165,1,2105
1028,164,5,10340
1028,167,1,2179
1029,169,1,2253
1029,172,2,4728
1029,175,3,7425
1029,178,4,10344
1029,181,5,13485
1030,174,2,4876
1030,177,3,7647
1030,180,4,10640
1030,183,5,13855
1031,179,3,7869
1031,182,4,10936
1031,185,5,14225
1032,184,4,11232
1032,187,5,14595
1033,189,5,14965
1033,192,1,3104
1033,195,2,6430
1033,198,3,9978
1033,201,4,13748
1034,194,1,3178
1034,197,2,6578
1034,200,3,10200
1034,203,4,14044
1035,199,2,6726
1035,202,3,10422
1035,205,4,14340
1036,204,3,10644
1036,207,4,14636
1037,209,4,14932
1037,212,5,19220
1037,215,1,3955
1037,218,2,8132
1037,221,3,12531
1038,214,5,19590
1038,217,1,4029
1038,220,2,8280
1038,223,3,12753
1039,219,1,4103
1039,222,2,8428
1039,225,3,12975
1040,224,2,8576
1040,227,3,13197
1041,229,3,13419
1041,232,4,18336
1041,235,5,23475
1041,238,1,4806
1041,241,2,9834
1042,234,4,18632
1042,237,5,23845
1042,240,1,4880
1042,243,2,9982
1043,239,5,24215
1043,242,1,4954
1043,245,2,1130
1044,244,1,528
1044,247,2,1278
1045,249,2,1426
1045,252,3,2472
1045,255,4,3740
1045,258,5,5230
1045,261,1,1157
1046,254,3,2694
1046,257,4,4036
1046,260,5,5600
1046,263,1,1231
1047,259,4,4332
1047,262,5,5970
1047,265,1,1305
1048,264,5,6340
1048,267,1,1379
1049,269,1,1453
1049,272,2,3128
1049,275,3,5025
1049,278,4,7144
1049,281,5,9485
1050,274,2,3276
1050,277,3,5247
1050,280,4,7440
1050,283,5,9855
1051,279,3,5469
1051,282,4,7736
1051,285,5,10225
1052,284,4,8032
1052,287,5,10595
1053,289,5,10965
1053,292,1,2304
1053,295,2,4830
1053,298,3,7578
1053,301,4,10548
1054,294,1,2378
1054,297,2,4978
1054,300,3,7800
1054,303,4,10844
1055,299,2,5126
1055,302,3,8022
1055,305,4,11140
1056,304,3,8244
1056,307,4,11436
1057,309,4,11732
1057,312,5,15220
1057,315,1,3155
1057,318,2,6532
1057,121,3,14931
1058,314,5,15590
1058,317,1,3229
1058,320,2,6680
1058,123,3,1653
1059,319,1,3303
1059,122,2,1028
1059,125,3,1875
1060,124,2,1176
1060,127,3,2097
1061,129,3,2319
1061,132,4,3536
1061,135,5,4975
1061,138,1,1106
1061,141,2,2434
1062,134,4,3832
1062,137,5,5345
1062,140,1,1180
1062,143,2,2582
1063,139,5,5715
1063,142,1,1254
1063,145,2,2730
1064,144,1,1328
1064,147,2,2878
1065,149,2,3026
1065,152,3,4872
1065,155,4,6940
1065,158,5,9230
1065,161,1,1957
1066,154,3,5094
1066,157,4,7236
1066,160,5,9600
1066,163,1,2031
1067,159,4,7532
1067,162,5,9970
1067,165,1,2105
1068,164,5,10340
1068,167,1,2179
1069,169,1,2253
1069,172,2,4728
1069,175,3,7425
1069,178,4,10344
1069,181,5,13485
1070,174,2,4876
1070,177,3,7647
1070,180,4,10640
1070,183,5,13855
1071,179,3,7869
1071,182,4,10936
1071,185,5,14225
1072,184,4,11232
1072,187,5,14595
1073,189,5,14965
1073,192,1,3104
1073,195,2,6430
1073,198,3,9978
1073,201,4,13748
1074,194,1,3178
1074,197,2,6578
1074,200,3,10200
1074,203,4,14044
1075,199,2,6726
1075,202,3,10422
1075,205,4,14340
1076,204,3,10644
1076,207,4,14636
1077,209,4,14932
1077,212,5,19220
1077,215,1,3955
1077,218,2,8132
1077,221,3,12531
1078,214,5,19590
1078,217,1,4029
1078,220,2,8280
1078,223,3,12753
1079,219,1,4103
1079,222,2,8428
1079,225,3,12975
1080,224,2,8576
1080,227,3,13197
1081,229,3,13419
1081,232,4,18336
1081,235,5,23475
1081,238,1,4806
1081,241,2,9834
1082,234,4,18632
1082,237,5,23845
1082,240,1,4880
1082,243,2,9982
1083,239,5,24215
1083,242,1,4954
1083,245,2,1130
1084,244,1,528
1084,247,2,1278
1085,249,2,1426
1085,252,3,2472
1085,255,4,3740
1085,258,5,5230
1085,261,1,1157
1086,254,3,2694
1086,257,4,4036
1086,260,5,5600
1086,263,1,1231
1087,259,4,4332
1087,262,5,5970
1087,265,1,1305
1088,264,5,6340
1088,267,1,1379
1089,269,1,1453
1089,272,2,3128
1089,275,3,5025
1089,278,4,7144
1089,281,5,9485
1090,274,2,3276
1090,277,3,5247
1090,280,4,7440
1090,283,5,9855
1091,279,3,5469
1091,282,4,7736
1091,285,5,10225
1092,284,4,8032
1092,287,5,10595
1093,289,5,10965
1093,292,1,2304
1093,295,2,4830
1093,298,3,7578
1093,301,4,10548
1094,294,1,2378
1094,297,2,4978
1094,300,3,7800
1094,303,4,10844
1095,299,2,5126
1095,302,3,8022
1095,305,4,11140
1096,304,3,8244
1096,307,4,11436
1097,309,4,11732
1097,312,5,15220
1097,315,1,3155
1097,318,2,6532
1097,121,3,14931
1098,314,5,15590
1098,317,1,3229
1098,320,2,6680
1098,123,3,1653
1099,319,1,3303
1099,122,2,1028
1099,125,3,1875
1100,124,2,1176
1100,127,3,2097
1101,129,3,2319
1101,132,4,3536
1101,135,5,4975
1101,138,1,1106
1101,141,2,2434
1102,134,4,3832
1102,137,5,5345
1102,140,1,1180
1102,143,2,2582
1103,139,5,5715
1103,142,1,1254
1103,145,2,2730
1104,144,1,1328
1104,147,2,2878
1105,149,2,3026
1105,152,3,4872
1105,155,4,6940
1105,158,5,9230
1105,161,1,1957
1106,154,3,5094
1106,157,4,7236
1106,160,5,9600
1106,163,1,2031
1107,159,4,7532
1107,162,5,9970
1107,165,1,2105
1108,164,5,10340
1108,167,1,2179
1109,169,1,2253
1109,172,2,4728
1109,175,3,7425
1109,178,4,10344
1109,181,5,13485
1110,174,2,4876
1110,177,3,7647
1110,180,4,10640
1110,183,5,13855
1111,179,3,7869
1111,182,4,10936
1111,185,5,14225
1112,184,4,11232
1112,187,5,14595
1113,189,5,14965
1113,192,1,3104
1113,195,2,6430
1113,198,3,9978
1113,201,4,13748
1114,194,1,3178
1114,197,2,6578
1114,200,3,10200
1114,203,4,14044
1115,199,2,6726
1115,202,3,10422
1115,205,4,14340
1116,204,3,10644
1116,207,4,14636
1117,209,4,14932
1117,212,5,19220
1117,215,1,3955
1117,218,2,8132
1117,221,3,12531
1118,214,5,19590
1118,217,1,4029
1118,220,2,8280
1118,223,3,12753
1119,219,1,4103
1119,222,2,8428
1119,225,3,12975
1120,224,2,8576
1120,227,3,13197
1121,229,3,13419
1121,232,4,18336
1121,235,5,23475
1121,238,1,4806
1121,241,2,9834
1122,234,4,18632
1122,237,5,23845
1122,240,1,4880
1122,243,2,9982
1123,239,5,24215
1123,242,1,4954
1123,245,2,1130
1124,244,1,528
1124,247,2,1278
1125,249,2,1426
1125,252,3,2472
1125,255,4,3740
1125,258,5,5230
1125,261,1,1157
1126,254,3,2694
1126,257,4,4036
1126,260,5,5600
1126,263,1,1231
1127,259,4,4332
1127,262,5,5970
1127,265,1,1305
1128,264,5,6340
1128,267,1,1379
1129,269,1,1453
1129,272,2,3128
1129,275,3,5025
1129,278,4,7144
1129,281,5,9485
1130,274,2,3276
1130,277,3,5247
1130,280,4,7440
1130,283,5,9855
1131,279,3,5469
1131,282,4,7736
1131,285,5,10225
1132,284,4,8032
1132,287,5,10595
1133,289,5,10965
1133,292,1,2304
1133,295,2,4830
1133,298,3,7578
1133,301,4,10548
1134,294,1,2378
1134,297,2,4978
1134,300,3,7800
1134,303,4,10844
1135,299,2,5126
1135,302,3,8022
1135,305,4,11140
1136,304,3,8244
1136,307,4,11436
1137,309,4,11732
1137,312,5,15220
1137,315,1,3155
1137,318,2,6532
1137,121,3,14931
1138,314,5,15590
1138,317,1,3229
1138,320,2,6680
1138,123,3,1653
1139,319,1,3303
1139,122,2,1028
1139,125,3,1875
1140,124,2,1176
1140,127,3,2097
1141,129,3,2319
1141,132,4,3536
1141,135,5,4975
1141,138,1,1106
1141,141,2,2434
1142,134,4,3832
1142,137,5,5345
1142,140,1,1180
1142,143,2,2582
1143,139,5,5715
1143,142,1,1254
1143,145,2,2730
1144,144,1,1328
1144,147,2,2878
1145,149,2,3026
1145,152,3,4872
1145,155,4,6940
1145,158,5,9230
1145,161,1,1957
1146,154,3,5094
1146,157,4,7236
1146,160,5,9600
1146,163,1,2031
1147,159,4,7532
1147,162,5,9970
1147,165,1,2105
1148,164,5,10340
1148,167,1,2179
1149,169,1,2253
1149,172,2,4728
1149,175,3,7425
1149,178,4,10344
1149,181,5,13485
1150,174,2,4876
1150,177,3,7647
1150,180,4,10640
1150,183,5,13855
1151,179,3,7869
1151,182,4,10936
1151,185,5,14225
1152,184,4,11232
1152,187,5,14595
1153,189,5,14965
1153,192,1,3104
1153,195,2,6430
1153,198,3,9978
1153,201,4,13748
1154,194,1,3178
1154,197,2,6578
1154,200,3,10200
1154,203,4,14044
1155,199,2,6726
1155,202,3,10422
1155,205,4,14340
1156,204,3,10644
1156,207,4,14636
1157,209,4,14932
1157,212,5,19220
1157,215,1,3955
1157,218,2,8132
1157,221,3,12531
1158,214,5,19590
1158,217,1,4029
1158,220,2,8280
1158,223,3,12753
1159,219,1,4103
1159,222,2,8428
1159,225,3,12975
1160,224,2,8576
1160,227,3,13197
1161,229,3,13419
1161,232,4,18336
1161,235,5,23475
1161,238,1,4806
1161,241,2,9834
1162,234,4,18632
1162,237,5,23845
1162,240,1,4880
1162,243,2,9982
1163,239,5,24215
1163,242,1,4954
1163,245,2,1130
1164,244,1,528
1164,247,2,1278
1165,249,2,1426
1165,252,3,2472
1165,255,4,3740
1165,258,5,5230
1165,261,1,1157
1166,254,3,2694
1166,257,4,4036
1166,260,5,5600
1166,263,1,1231
1167,259,4,4332
1167,262,5,5970
1167,265,1,1305
1168,264,5,6340
1168,267,1,1379
1169,269,1,1453
1169,272,2,3128
1169,275,3,5025
1169,278,4,7144
1169,281,5,9485
1170,274,2,3276
1170,277,3,5247
1170,280,4,7440
1170,283,5,9855
1171,279,3,5469
1171,282,4,7736
1171,285,5,10225
1172,284,4,8032
1172,287,5,10595
1173,289,5,10965
1173,292,1,2304
1173,295,2,4830
1173,298,3,7578
1173,301,4,10548
1174,294,1,2378
1174,297,2,4978
1174,300,3,7800
1174,303,4,10844
1175,299,2,5126
1175,302,3,8022
1175,305,4,11140
1176,304,3,8244
1176,307,4,11436
1177,309,4,11732
1177,312,5,15220
1177,315,1,3155
1177,318,2,6532
1177,121,3,14931
1178,314,5,15590
1178,317,1,3229
1178,320,2,6680
1178,123,3,1653
1179,319,1,3303
1179,122,2,1028
1179,125,3,1875
1180,124,2,1176
1180,127,3,2097
1181,129,3,2319
1181,132,4,3536
1181,135,5,4975
1181,138,1,1106
1181,141,2,2434
1182,134,4,3832
1182,137,5,5345
1182,140,1,1180
1182,143,2,2582
1183,139,5,5715
1183,142,1,1254
1183,145,2,2730
1184,144,1,1328
1184,147,2,2878
1185,149,2,3026
1185,152,3,4872
1185,155,4,6940
1185,158,5,9230
1185,161,1,1957
1186,154,3,5094
1186,157,4,7236
1186,160,5,9600
1186,163,1,2031
1187,159,4,7532
1187,162,5,9970
1187,165,1,2105
1188,164,5,10340
1188,167,1,2179
1189,169,1,2253
1189,172,2,4728
1189,175,3,7425
1189,178,4,10344
1189,181,5,13485
1190,174,2,4876
1190,177,3,7647
1190,180,4,10640
1190,183,5,13855
1191,179,3,7869
1191,182,4,10936
1191,185,5,14225
1192,184,4,11232
1192,187,5,14595
1193,189,5,14965
1193,192,1,3104
1193,195,2,6430
1193,198,3,9978
1193,201,4,13748
1194,194,1,3178
1194,197,2,6578
1194,200,3,10200
1194,203,4,14044
1195,199,2,6726
1195,202,3,10422
1195,205,4,14340
1196,204,3,10644
1196,207,4,14636
1197,209,4,14932
1197,212,5,19220
1197,215,1,3955
1197,218,2,8132
1197,221,3,12531
1198,214,5,19590
1198,217,1,4029
1198,220,2,8280
1198,223,3,12753
1199,219,1,4103
1199,222,2,8428
1199,225,3,12975
1200,224,2,8576
1200,227,3,13197
1201,229,3,13419
1201,232,4,18336
1201,235,5,23475
1201,238,1,4806
1201,241,2,9834
1202,234,4,18632
1202,237,5,23845
1202,240,1,4880
1202,243,2,9982
1203,239,5,24215
1203,242,1,4954
1203,245,2,1130
1204,244,1,528
1204,247,2,1278
1205,249,2,1426
1205,252,3,2472
1205,255,4,3740
1205,258,5,5230
1205,261,1,1157
1206,254,3,2694
1206,257,4,4036
1206,260,5,5600
1206,263,1,1231
1207,259,4,4332
1207,262,5,5970
1207,265,1,1305
1208,264,5,6340
1208,267,1,1379
1209,269,1,1453
1209,272,2,3128
1209,275,3,5025
1209,278,4,7144
1209,281,5,9485
1210,274,2,3276
1210,277,3,5247
1210,280,4,7440
1210,283,5,9855
1211,279,3,5469
1211,282,4,7736
1211,285,5,10225
1212,284,4,8032
1212,287,5,10595
1213,289,5,10965
1213,292,1,2304
1213,295,2,4830
1213,298,3,7578
1213,301,4,10548
1214,294,1,2378
1214,297,2,4978
1214,300,3,7800
1214,303,4,10844
1215,299,2,5126
1215,302,3,8022
1215,305,4,11140
1216,304,3,8244
1216,307,4,11436
1217,309,4,11732
1217,312,5,15220
1217,315,1,3155
1217,318,2,6532
1217,121,3,14931
1218,314,5,15590
1218,317,1,3229
1218,320,2,6680
1218,123,3,1653
1219,319,1,3303
1219,122,2,1028
1219,125,3,1875
1220,124,2,1176
1220,127,3,2097
